# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   3.0085768213e+00,   2.0557847394e+01,   4.5340762449e-02,   8.6000000000e-01,   4.4387088920e+00,   9.8310000000e-01
   2.9665448082e+00,   7.9620119985e-01,   8.9230107018e-03,   8.7000000000e-01,   5.0129224910e+00,   9.8170000000e-01
   2.9296960327e+00,   9.4122325679e-01,   9.7016661290e-03,   8.8000000000e-01,   4.5793576450e+00,   9.8170000000e-01
   2.9779797673e+00,   1.5678919480e+00,   1.2521549217e-02,   8.9000000000e-01,   4.4441586450e+00,   9.8180000000e-01
   3.0035655142e+00,   1.2255607695e+00,   1.1070504819e-02,   9.0000000000e-01,   4.4695728800e+00,   9.8200000000e-01
   3.0132676994e+00,   1.3262210887e+00,   1.1516167282e-02,   9.1000000000e-01,   4.3601719080e+00,   9.8380000000e-01
   2.9957321809e+00,   9.1382831570e-01,   9.5594367810e-03,   9.2000000000e-01,   4.2779816890e+00,   9.8140000000e-01
   2.9989838499e+00,   7.2690235684e-01,   8.5258568885e-03,   9.3000000000e-01,   4.3005948560e+00,   9.8190000000e-01
   3.0697114978e+00,   1.3267698555e+01,   3.6424852168e-02,   9.4000000000e-01,   4.4548261260e+00,   9.8440000000e-01
   3.0094751532e+00,   1.1020363724e+00,   1.0497792017e-02,   9.5000000000e-01,   4.4318856380e+00,   9.8150000000e-01
   3.0095195717e+00,   1.0389840346e+00,   1.0193056630e-02,   9.6000000000e-01,   4.3581264520e+00,   9.8190000000e-01
   3.0456521377e+00,   1.4899023627e+00,   1.2206155671e-02,   9.7000000000e-01,   4.3886605290e+00,   9.8000000000e-01
   3.0628294881e+00,   1.2661800597e+00,   1.1252466662e-02,   9.8000000000e-01,   4.5100571880e+00,   9.8200000000e-01
   3.1053254295e+00,   5.7404590738e+00,   2.3959255151e-02,   9.9000000000e-01,   4.2830595980e+00,   9.8160000000e-01
   3.1230168533e+00,   3.5646177687e+00,   1.8880195361e-02,   1.0000000000e+00,   4.4019627820e+00,   9.7910000000e-01
   3.0872288613e+00,   8.9152577238e-01,   9.4420642467e-03,   1.0000000000e+00,   4.3543978290e+00,   9.8190000000e-01
   3.0789615945e+00,   1.1858041276e+00,   1.0889463382e-02,   1.0000000000e+00,   4.3609359990e+00,   9.8270000000e-01
   3.0971866787e+00,   2.0491482421e+00,   1.4314846286e-02,   1.0000000000e+00,   4.3375150850e+00,   9.8560000000e-01
   3.0657401722e+00,   1.1790015945e+00,   1.0858183985e-02,   1.0000000000e+00,   4.3731963380e+00,   9.7840000000e-01
   3.1045858621e+00,   1.6591181025e+00,   1.2880675846e-02,   1.0000000000e+00,   4.3770866800e+00,   9.8300000000e-01
   3.0701968425e+00,   2.7481658247e+00,   1.6577592783e-02,   1.0000000000e+00,   4.3342003550e+00,   9.8240000000e-01
   3.2162506211e+00,   1.8116759149e+02,   1.3459851095e-01,   1.0000000000e+00,   4.2355151780e+00,   9.8330000000e-01
